relative_path,split,label,label_id,kind,visual_group,source_group,source_relative_path,source_name,augmentation,source_sha256,sha256,width,height
train/organic/organic_train_aug_015_v9_color_noise.jpg,train,organic,2,generated_augmentation,cucumber,organic/ed180c1a-cd62-43e2-b424-c6143bd24eb8,organic/ed180c1a-cd62-43e2-b424-c6143bd24eb8.jpg,ed180c1a-cd62-43e2-b424-c6143bd24eb8,v9_color_noise,35b6626ab2d5f6d27733072a0ff69d73594d3ef251aecc61553694b83ee65806,19e8f52c556d62eab135a972d44e4e2cc06432f5fc7ecb78e50be881a327f9f2,320,240
train/organic/organic_train_aug_016_rotate_zoom.jpg,train,organic,2,generated_augmentation,cucumber,organic/37e8f933-178d-492c-b341-e40bb83dcc1e,organic/37e8f933-178d-492c-b341-e40bb83dcc1e.jpg,37e8f933-178d-492c-b341-e40bb83dcc1e,rotate_zoom,287e237fdf77ed28c1c86983e02282156c53fa5c165676e204d5ddc2244e5912,e90b976d7ee871addb1ee85fa96848db2640dc9614b70e4d2eb2f7d695a572ca,320,240
train/organic/organic_train_aug_017_low_light_blur.jpg,train,organic,2,generated_augmentation,cucumber,organic/e8cac581-2db8-498a-84dc-2ed19b828365,organic/e8cac581-2db8-498a-84dc-2ed19b828365.jpg,e8cac581-2db8-498a-84dc-2ed19b828365,low_light_blur,7f16b638ed7ecdeac1cc64436b25cbcf6e60dd2a217b7d7610f76354a5f70705,f00b600f4cae7bf114c026f425c172dc6fcff1a35de7e776205f63978ecfa743,320,240
train/organic/organic_train_aug_018_bright_warm.jpg,train,organic,2,generated_augmentation,lime,organic/ab069714-7214-4253-b632-59afae5663ed,organic/ab069714-7214-4253-b632-59afae5663ed.jpg,ab069714-7214-4253-b632-59afae5663ed,bright_warm,0796b457a4536fbbc5cd157b9434190379360165c5f02ddd19d41c439c4d4a9f,13ef8bb910a26071d7c55ecf8bf8000ce7e32483dfe191cb4657a35a25433ae7,320,240
train/organic/organic_train_aug_019_cool_cast.jpg,train,organic,2,generated_augmentation,lime,organic/d11aafc7-3a59-45c8-a333-ad9b762f2a3f,organic/d11aafc7-3a59-45c8-a333-ad9b762f2a3f.jpg,d11aafc7-3a59-45c8-a333-ad9b762f2a3f,cool_cast,d92ca08777646e1c5bcfe06a7b4ec85f4b9b740d9a83fb94a1a8ac8b7bf0bd19,e7b3b83732a6155f5c71a1cd084ce45de2d5545da51ea8280199cab236b381f4,320,240
train/organic/organic_train_aug_020_sensor_noise.jpg,train,organic,2,generated_augmentation,cucumber,organic/dad1b121-8cd0-4287-9842-d0304bb62253,organic/dad1b121-8cd0-4287-9842-d0304bb62253.jpg,dad1b121-8cd0-4287-9842-d0304bb62253,sensor_noise,19d7b05e365ac75aee4b3a6e83616ae8d075dc35a12f8ff950ebd80dbd314066,d278e7b98c1e8af0d57cae64d308f0fee996834d40a3dbcaea789b45e1a414b4,320,240
train/organic/organic_train_aug_021_soft_focus_scale.jpg,train,organic,2,generated_augmentation,cucumber,organic/b2585b68-2a94-480d-b8bd-c1a7e3f3e997,organic/b2585b68-2a94-480d-b8bd-c1a7e3f3e997.jpg,b2585b68-2a94-480d-b8bd-c1a7e3f3e997,soft_focus_scale,2b82ef08b61cbf1f6803cd57c243609fddaf4e4d6e4ab1f4ef05545e17cf82bd,aa9fb8328c0550ee7ff0b37e76c9cedafcdb1742ee1767b8f4852df317aa6ef1,320,240
train/organic/organic_train_aug_022_v9_color_noise.jpg,train,organic,2,generated_augmentation,cucumber,organic/6fe2210f-9266-462c-84d7-1810e02d795e,organic/6fe2210f-9266-462c-84d7-1810e02d795e.jpg,6fe2210f-9266-462c-84d7-1810e02d795e,v9_color_noise,5184984424f4bbd57780a16b90b296a51d7b6e0780359c2b80102139dfeec322,d984f1e0f8e09fae4f697cfcc44548977a64d87c6e6225f9a7bcb930a5ab3a5e,320,240
train/organic/organic_train_aug_023_rotate_zoom.jpg,train,organic,2,generated_augmentation,cucumber,organic/2ce2ee73-d1b7-4e56-87c3-d2bcbad90c45,organic/2ce2ee73-d1b7-4e56-87c3-d2bcbad90c45.jpg,2ce2ee73-d1b7-4e56-87c3-d2bcbad90c45,rotate_zoom,b2b03d9a9fe6c13fe7bb0ccd73e2a560b019019d8cc8a98b259f17ae55ab3269,c29b06225a4a5ce11aa0ff92b6f77ec814007851d217bc70b5f85b57d8d43f7c,320,240
train/organic/organic_train_aug_024_low_light_blur.jpg,train,organic,2,generated_augmentation,small_fruit,organic/6da78c88-e719-4ce5-8884-af59627a06e5,organic/6da78c88-e719-4ce5-8884-af59627a06e5.jpg,6da78c88-e719-4ce5-8884-af59627a06e5,low_light_blur,33c0326cb1824fa5350c14ace2c4f14225708442fbb5091abffa5a377a1415a0,5d87acab0ca2fdd879897c9954a0b91d38a8eddd7a4c8fcd8acb4eed5050189a,320,240
train/organic/organic_train_aug_025_bright_warm.jpg,train,organic,2,generated_augmentation,lime,organic/e7e5cb6d-bffd-4214-aa21-da05d6741d00,organic/e7e5cb6d-bffd-4214-aa21-da05d6741d00.jpg,e7e5cb6d-bffd-4214-aa21-da05d6741d00,bright_warm,5b5e695af58d17117607bacd2949f46c7d3e348f59e9303597cce6e2dc574644,56d5cc3947f0c5361d68ec13f7112b3125f8557ac0922782ee2e42679648bcca,320,240
train/organic/organic_train_aug_026_cool_cast.jpg,train,organic,2,generated_augmentation,chili,organic/5b19b28c-d021-45ad-80a7-1609642dc69b,organic/5b19b28c-d021-45ad-80a7-1609642dc69b.jpg,5b19b28c-d021-45ad-80a7-1609642dc69b,cool_cast,9e793bf0bdcfc4609a8b00a5458f0c1be2f4180f860e320aa6cf111fafca45e4,3a4df5a02709f5003391a7a1e56664f52a075208b0d6c01d7d530beed1edd34f,320,240
train/organic/organic_train_aug_027_sensor_noise.jpg,train,organic,2,generated_augmentation,cucumber,organic/38901fe7-33a3-46e1-acd9-1e3113e395f0,organic/38901fe7-33a3-46e1-acd9-1e3113e395f0.jpg,38901fe7-33a3-46e1-acd9-1e3113e395f0,sensor_noise,621ade6e55376fd27261f110bfa2cc2b57b6f42299224c339816c42a73326fa9,c322f519f9b087c8f0d0df4911a7639836974d44f0f7c6b6297e0421b733c89d,320,240
train/organic/organic_train_aug_028_soft_focus_scale.jpg,train,organic,2,generated_augmentation,chili,organic/afa1a907-bc43-4caf-8b03-16f253ade7f5,organic/afa1a907-bc43-4caf-8b03-16f253ade7f5.jpg,afa1a907-bc43-4caf-8b03-16f253ade7f5,soft_focus_scale,934504c4a65a6feb19151ad21a64fb9d91887da9697cb0468c3608a55900e1ff,b86658dfd294492f73ca1d6bd25302d8659d7ccac42c648e7f760360f0966e56,320,240
train/organic/organic_train_aug_029_v9_color_noise.jpg,train,organic,2,generated_augmentation,lime,organic/c364827b-3a38-46d8-961b-fbe6e2b5ea59,organic/c364827b-3a38-46d8-961b-fbe6e2b5ea59.jpg,c364827b-3a38-46d8-961b-fbe6e2b5ea59,v9_color_noise,8bb604bcee753ddfc857661349d3dd5bb72e4fa3677d9290abeb42e22025054b,16a216c051940cadbd44d798f1a41909e580f056279a08152dc9a282b49e810c,320,240
train/organic/organic_train_aug_030_rotate_zoom.jpg,train,organic,2,generated_augmentation,cucumber,organic/c8b51d2b-e3d3-449b-a924-6ffb71cea846,organic/c8b51d2b-e3d3-449b-a924-6ffb71cea846.jpg,c8b51d2b-e3d3-449b-a924-6ffb71cea846,rotate_zoom,12a4845386f0d6ecc304c496fa8de91bee864e3ae04df68b79f31cd6f1cff9a0,79f147a71a92596a4f38cb989898fb54fa7232a0f9de12a1758366307eec795d,320,240
train/organic/organic_train_aug_031_low_light_blur.jpg,train,organic,2,generated_augmentation,lime,organic/d1e769cc-f9bc-4644-8af5-829dff6f9729,organic/d1e769cc-f9bc-4644-8af5-829dff6f9729.jpg,d1e769cc-f9bc-4644-8af5-829dff6f9729,low_light_blur,cf9da5f62433c74a216834366e01747cc414c84c3941373cef62fcd910310aba,b161ae48b88c7a3d1dd436f9e892555a827f95d38a5731be24a0994e6579a59b,320,240
train/organic/organic_train_aug_032_bright_warm.jpg,train,organic,2,generated_augmentation,cucumber,organic/1bbe3524-aed4-4163-b2d9-8368fc54429f,organic/1bbe3524-aed4-4163-b2d9-8368fc54429f.jpg,1bbe3524-aed4-4163-b2d9-8368fc54429f,bright_warm,1cd209997e4e4859676cfe8623ef1dd6d96dbb27e630e462fe1956aa57d9befe,bf6f0e62acc6916b7626d32c747722be29f640adb8258e76a210aa21baa614ec,320,240
train/organic/organic_train_aug_033_cool_cast.jpg,train,organic,2,generated_augmentation,lime,organic/de5ac588-8dc7-42f3-92df-ba5203d84191,organic/de5ac588-8dc7-42f3-92df-ba5203d84191.jpg,de5ac588-8dc7-42f3-92df-ba5203d84191,cool_cast,9b4af0592163fbc74425f01492ad188d540b0d2d58c25dd754287f9c0571390d,b0bd498dca98d26cfa62d3c18d3fbfecb9d5c0baaafd098c35036680a0f43d82,320,240
train/organic/organic_train_aug_034_sensor_noise.jpg,train,organic,2,generated_augmentation,lime,organic/9cb80350-e1f8-4d23-ba06-c67746404c9c,organic/9cb80350-e1f8-4d23-ba06-c67746404c9c.jpg,9cb80350-e1f8-4d23-ba06-c67746404c9c,sensor_noise,caea67389d7c21010494cada20405d12fa7356e2e1bd4df64c339a3d31eed81d,02e743179936143fcc1fda9e471a62d5efcb1346e49c0780599effda7c794c33,320,240
train/organic/organic_train_aug_035_soft_focus_scale.jpg,train,organic,2,generated_augmentation,cucumber,organic/ed180c1a-cd62-43e2-b424-c6143bd24eb8,organic/ed180c1a-cd62-43e2-b424-c6143bd24eb8.jpg,ed180c1a-cd62-43e2-b424-c6143bd24eb8,soft_focus_scale,35b6626ab2d5f6d27733072a0ff69d73594d3ef251aecc61553694b83ee65806,a9f7c2c7422339a60dbb5af4a9775f501d64390bd92ef68682f3aa3de8575d7f,320,240
train/organic/organic_train_aug_036_v9_color_noise.jpg,train,organic,2,generated_augmentation,cucumber,organic/37e8f933-178d-492c-b341-e40bb83dcc1e,organic/37e8f933-178d-492c-b341-e40bb83dcc1e.jpg,37e8f933-178d-492c-b341-e40bb83dcc1e,v9_color_noise,287e237fdf77ed28c1c86983e02282156c53fa5c165676e204d5ddc2244e5912,fe6e184b8f26f67a2608b775cee4fc7d15f7588adbc9def350530baad9410675,320,240
train/organic/organic_train_aug_037_rotate_zoom.jpg,train,organic,2,generated_augmentation,cucumber,organic/e8cac581-2db8-498a-84dc-2ed19b828365,organic/e8cac581-2db8-498a-84dc-2ed19b828365.jpg,e8cac581-2db8-498a-84dc-2ed19b828365,rotate_zoom,7f16b638ed7ecdeac1cc64436b25cbcf6e60dd2a217b7d7610f76354a5f70705,ae4e770b399bdd0b6656ab54fc1fd3b57ce94663ffdf26e12c191cfcd984d78d,320,240
train/organic/organic_train_aug_038_low_light_blur.jpg,train,organic,2,generated_augmentation,lime,organic/ab069714-7214-4253-b632-59afae5663ed,organic/ab069714-7214-4253-b632-59afae5663ed.jpg,ab069714-7214-4253-b632-59afae5663ed,low_light_blur,0796b457a4536fbbc5cd157b9434190379360165c5f02ddd19d41c439c4d4a9f,9030b865fa1bed65c8aa160afebea6c5e10df8ea9952b1d0b2026bfd4bc73c5a,320,240
train/organic/organic_train_aug_039_bright_warm.jpg,train,organic,2,generated_augmentation,lime,organic/d11aafc7-3a59-45c8-a333-ad9b762f2a3f,organic/d11aafc7-3a59-45c8-a333-ad9b762f2a3f.jpg,d11aafc7-3a59-45c8-a333-ad9b762f2a3f,bright_warm,d92ca08777646e1c5bcfe06a7b4ec85f4b9b740d9a83fb94a1a8ac8b7bf0bd19,9e0a4e62e672dcbaeaa09d94c7519bcf44c9e65f906fd9cf2cb2fbbee4b8a084,320,240
train/organic/organic_train_aug_040_cool_cast.jpg,train,organic,2,generated_augmentation,cucumber,organic/dad1b121-8cd0-4287-9842-d0304bb62253,organic/dad1b121-8cd0-4287-9842-d0304bb62253.jpg,dad1b121-8cd0-4287-9842-d0304bb62253,cool_cast,19d7b05e365ac75aee4b3a6e83616ae8d075dc35a12f8ff950ebd80dbd314066,450fb4da552c946fd90a988e4212f1f6cf588f83b39e935ed571a9d544050659,320,240
train/organic/organic_train_aug_041_sensor_noise.jpg,train,organic,2,generated_augmentation,cucumber,organic/b2585b68-2a94-480d-b8bd-c1a7e3f3e997,organic/b2585b68-2a94-480d-b8bd-c1a7e3f3e997.jpg,b2585b68-2a94-480d-b8bd-c1a7e3f3e997,sensor_noise,2b82ef08b61cbf1f6803cd57c243609fddaf4e4d6e4ab1f4ef05545e17cf82bd,89eebcba523c944504417551997294c47f89505eeaab3b15c49a4f342b378ef8,320,240
train/organic/organic_train_aug_042_soft_focus_scale.jpg,train,organic,2,generated_augmentation,cucumber,organic/6fe2210f-9266-462c-84d7-1810e02d795e,organic/6fe2210f-9266-462c-84d7-1810e02d795e.jpg,6fe2210f-9266-462c-84d7-1810e02d795e,soft_focus_scale,5184984424f4bbd57780a16b90b296a51d7b6e0780359c2b80102139dfeec322,47e8ae7608b30b026d0733cb09d505c0786e20eecc640e1533f3a1bdc1bb347e,320,240
train/organic/organic_train_aug_043_v9_color_noise.jpg,train,organic,2,generated_augmentation,cucumber,organic/2ce2ee73-d1b7-4e56-87c3-d2bcbad90c45,organic/2ce2ee73-d1b7-4e56-87c3-d2bcbad90c45.jpg,2ce2ee73-d1b7-4e56-87c3-d2bcbad90c45,v9_color_noise,b2b03d9a9fe6c13fe7bb0ccd73e2a560b019019d8cc8a98b259f17ae55ab3269,477fb8ccc7fc5ff6e749b735b4ca5a0d00093c241efbbe96b553b5fdca209d6a,320,240
train/organic/organic_train_aug_044_rotate_zoom.jpg,train,organic,2,generated_augmentation,small_fruit,organic/6da78c88-e719-4ce5-8884-af59627a06e5,organic/6da78c88-e719-4ce5-8884-af59627a06e5.jpg,6da78c88-e719-4ce5-8884-af59627a06e5,rotate_zoom,33c0326cb1824fa5350c14ace2c4f14225708442fbb5091abffa5a377a1415a0,c543bace6bd01ae5601af515d794186074c3386ef84f6e35eac1226c0b4f7606,320,240
train/organic/organic_train_aug_045_low_light_blur.jpg,train,organic,2,generated_augmentation,lime,organic/e7e5cb6d-bffd-4214-aa21-da05d6741d00,organic/e7e5cb6d-bffd-4214-aa21-da05d6741d00.jpg,e7e5cb6d-bffd-4214-aa21-da05d6741d00,low_light_blur,5b5e695af58d17117607bacd2949f46c7d3e348f59e9303597cce6e2dc574644,a58c2f33aff5ad97d4d2315379fcf3e52f0fb32159933c087218337b53b8979e,320,240
train/organic/organic_train_aug_046_bright_warm.jpg,train,organic,2,generated_augmentation,chili,organic/5b19b28c-d021-45ad-80a7-1609642dc69b,organic/5b19b28c-d021-45ad-80a7-1609642dc69b.jpg,5b19b28c-d021-45ad-80a7-1609642dc69b,bright_warm,9e793bf0bdcfc4609a8b00a5458f0c1be2f4180f860e320aa6cf111fafca45e4,88884aaeabf192634cc5bcb8f8c6ccd26a45a5f3ceea9326391adfcb11574551,320,240
train/organic/organic_train_aug_047_cool_cast.jpg,train,organic,2,generated_augmentation,cucumber,organic/38901fe7-33a3-46e1-acd9-1e3113e395f0,organic/38901fe7-33a3-46e1-acd9-1e3113e395f0.jpg,38901fe7-33a3-46e1-acd9-1e3113e395f0,cool_cast,621ade6e55376fd27261f110bfa2cc2b57b6f42299224c339816c42a73326fa9,83f58a32538f274532a1715f5fbfbbd7a03b16c11baeae2e93932a25a2e8d315,320,240
train/organic/organic_train_aug_048_sensor_noise.jpg,train,organic,2,generated_augmentation,chili,organic/afa1a907-bc43-4caf-8b03-16f253ade7f5,organic/afa1a907-bc43-4caf-8b03-16f253ade7f5.jpg,afa1a907-bc43-4caf-8b03-16f253ade7f5,sensor_noise,934504c4a65a6feb19151ad21a64fb9d91887da9697cb0468c3608a55900e1ff,9a29903f74a9f2a757abb494d592f929829d0b75a847ef7e79006e47fc3dec86,320,240
train/organic/organic_train_aug_049_soft_focus_scale.jpg,train,organic,2,generated_augmentation,lime,organic/c364827b-3a38-46d8-961b-fbe6e2b5ea59,organic/c364827b-3a38-46d8-961b-fbe6e2b5ea59.jpg,c364827b-3a38-46d8-961b-fbe6e2b5ea59,soft_focus_scale,8bb604bcee753ddfc857661349d3dd5bb72e4fa3677d9290abeb42e22025054b,0bd260e396f83624362c153b1a7482308c282fd945398e66ec548a7335a7cd34,320,240
train/organic/organic_train_aug_050_v9_color_noise.jpg,train,organic,2,generated_augmentation,cucumber,organic/c8b51d2b-e3d3-449b-a924-6ffb71cea846,organic/c8b51d2b-e3d3-449b-a924-6ffb71cea846.jpg,c8b51d2b-e3d3-449b-a924-6ffb71cea846,v9_color_noise,12a4845386f0d6ecc304c496fa8de91bee864e3ae04df68b79f31cd6f1cff9a0,70fdaa599f40abf2cd5521d1978b209dc352798d2c43a61bd4c187a75b30ebed,320,240
train/organic/organic_train_aug_051_rotate_zoom.jpg,train,organic,2,generated_augmentation,lime,organic/d1e769cc-f9bc-4644-8af5-829dff6f9729,organic/d1e769cc-f9bc-4644-8af5-829dff6f9729.jpg,d1e769cc-f9bc-4644-8af5-829dff6f9729,rotate_zoom,cf9da5f62433c74a216834366e01747cc414c84c3941373cef62fcd910310aba,53bf84de0fe7cc3ebed93d30d158aae44199ceedae6834e63bf680a0eefb6c25,320,240
train/organic/organic_train_aug_052_low_light_blur.jpg,train,organic,2,generated_augmentation,cucumber,organic/1bbe3524-aed4-4163-b2d9-8368fc54429f,organic/1bbe3524-aed4-4163-b2d9-8368fc54429f.jpg,1bbe3524-aed4-4163-b2d9-8368fc54429f,low_light_blur,1cd209997e4e4859676cfe8623ef1dd6d96dbb27e630e462fe1956aa57d9befe,24391079a1c3a1f4abc09f0aebf1470ce684c34decad9bfae7252a5e25ced83d,320,240
train/organic/organic_train_aug_053_bright_warm.jpg,train,organic,2,generated_augmentation,lime,organic/de5ac588-8dc7-42f3-92df-ba5203d84191,organic/de5ac588-8dc7-42f3-92df-ba5203d84191.jpg,de5ac588-8dc7-42f3-92df-ba5203d84191,bright_warm,9b4af0592163fbc74425f01492ad188d540b0d2d58c25dd754287f9c0571390d,cab1fd73a5124617661d6c6ea32275f4905072af0b44d78a7cd74d0107daa7b0,320,240
train/organic/organic_train_aug_054_cool_cast.jpg,train,organic,2,generated_augmentation,lime,organic/9cb80350-e1f8-4d23-ba06-c67746404c9c,organic/9cb80350-e1f8-4d23-ba06-c67746404c9c.jpg,9cb80350-e1f8-4d23-ba06-c67746404c9c,cool_cast,caea67389d7c21010494cada20405d12fa7356e2e1bd4df64c339a3d31eed81d,1da948564f6913f31c3dd225cf5215eb3fe0c5953094b16660f9b8751605515b,320,240
train/organic/organic_train_aug_055_sensor_noise.jpg,train,organic,2,generated_augmentation,cucumber,organic/ed180c1a-cd62-43e2-b424-c6143bd24eb8,organic/ed180c1a-cd62-43e2-b424-c6143bd24eb8.jpg,ed180c1a-cd62-43e2-b424-c6143bd24eb8,sensor_noise,35b6626ab2d5f6d27733072a0ff69d73594d3ef251aecc61553694b83ee65806,16b86d2421f571ac8e86d2bcaf7daa4050d9c83345039d572fa6d7b28e5dd5f8,320,240
train/organic/organic_train_aug_056_soft_focus_scale.jpg,train,organic,2,generated_augmentation,cucumber,organic/37e8f933-178d-492c-b341-e40bb83dcc1e,organic/37e8f933-178d-492c-b341-e40bb83dcc1e.jpg,37e8f933-178d-492c-b341-e40bb83dcc1e,soft_focus_scale,287e237fdf77ed28c1c86983e02282156c53fa5c165676e204d5ddc2244e5912,c6fa33fb5a525d652041b1d80fed5d401a5477c1ec904161c683ffd1fdc48ada,320,240
train/organic/organic_train_aug_057_v9_color_noise.jpg,train,organic,2,generated_augmentation,cucumber,organic/e8cac581-2db8-498a-84dc-2ed19b828365,organic/e8cac581-2db8-498a-84dc-2ed19b828365.jpg,e8cac581-2db8-498a-84dc-2ed19b828365,v9_color_noise,7f16b638ed7ecdeac1cc64436b25cbcf6e60dd2a217b7d7610f76354a5f70705,7072fb55ba1ae5f7c37b2cec4c15ce528032d596c3bd77f4bdf02a3a52816879,320,240
train/organic/organic_train_aug_058_rotate_zoom.jpg,train,organic,2,generated_augmentation,lime,organic/ab069714-7214-4253-b632-59afae5663ed,organic/ab069714-7214-4253-b632-59afae5663ed.jpg,ab069714-7214-4253-b632-59afae5663ed,rotate_zoom,0796b457a4536fbbc5cd157b9434190379360165c5f02ddd19d41c439c4d4a9f,e0c60141ab306b511e36214bc8f5fb790d3b2d7b51c1444decf0a66baab1630c,320,240
train/organic/organic_train_aug_059_low_light_blur.jpg,train,organic,2,generated_augmentation,lime,organic/d11aafc7-3a59-45c8-a333-ad9b762f2a3f,organic/d11aafc7-3a59-45c8-a333-ad9b762f2a3f.jpg,d11aafc7-3a59-45c8-a333-ad9b762f2a3f,low_light_blur,d92ca08777646e1c5bcfe06a7b4ec85f4b9b740d9a83fb94a1a8ac8b7bf0bd19,0990d05d961956684a3dcf8d7d82ae9c1831dcf7d0739ea1e297ba233246962f,320,240
