relative_path,split,label,label_id,kind,source_relative_path,source_name,source_group,visual_group,augmentation,online_augment,sha256,source_sha256,width,height,origin_dataset
train/paper/augv9_paper_train_aug_011_bright_warm.jpg,train,paper,0,generated_augmentation,paper/0dc78700-cae4-49d7-af86-780d18f797df.jpg,0dc78700-cae4-49d7-af86-780d18f797df,augmented_v9/paper/0dc78700-cae4-49d7-af86-780d18f797df,paper_crumpled_or_sheet,bright_warm,False,0d5d63d9b27c911849c7be35aacba3891d2fd23aeada5f3ca53eb2fa24356b21,f23a725723c8c9ef69c5e30c74746572782fa4d02f5ace4377f71279d2fa7296,320,240,augmented_v9
train/paper/augv9_paper_train_aug_012_cool_cast.jpg,train,paper,0,generated_augmentation,paper/cfa0bc8c-16da-40c7-9941-4edf0c62076b.jpg,cfa0bc8c-16da-40c7-9941-4edf0c62076b,augmented_v9/paper/cfa0bc8c-16da-40c7-9941-4edf0c62076b,paper_cardboard_or_box,cool_cast,False,c110cbfc91b8642c9ea77c198b3338b24f293191a72dc0b356da200f3657c123,7d3577d0939875bfa231a3dcf35dc3bb9c2801c02c8faa80cab02b7e8cdbb9fa,320,240,augmented_v9
train/paper/augv9_paper_train_aug_013_sensor_noise.jpg,train,paper,0,generated_augmentation,paper/2d0c8728-71b1-47c9-a8f9-5e11a8ad54a6.jpg,2d0c8728-71b1-47c9-a8f9-5e11a8ad54a6,augmented_v9/paper/2d0c8728-71b1-47c9-a8f9-5e11a8ad54a6,paper_cardboard_or_box,sensor_noise,False,8a20ea9bcbc98d40ade1888b65d25e756ae4233f5e7a17f73d599a0e96b0617e,90a2f6f81ca912f7a9bf93ed79f8c9c546ee6e0021c018c2df3bb7d4af6fc963,320,240,augmented_v9
train/paper/augv9_paper_train_aug_014_soft_focus_scale.jpg,train,paper,0,generated_augmentation,paper/a59c2028-effa-4308-8b86-5b38c8a2afa6.jpg,a59c2028-effa-4308-8b86-5b38c8a2afa6,augmented_v9/paper/a59c2028-effa-4308-8b86-5b38c8a2afa6,paper_crumpled_or_sheet,soft_focus_scale,False,e1136e5df4d2108de7234276724f4274a6a4c6434c3df90c6024ba8a40ced1fd,396b4581cba8e636daa403be7697c6e422c3666ac15ade84da5fbd1c8f59ba2f,320,240,augmented_v9
train/paper/augv9_paper_train_aug_015_v9_color_noise.jpg,train,paper,0,generated_augmentation,paper/3f379179-6410-4c78-a3c3-6f945e407d92.jpg,3f379179-6410-4c78-a3c3-6f945e407d92,augmented_v9/paper/3f379179-6410-4c78-a3c3-6f945e407d92,paper_crumpled_or_sheet,v9_color_noise,False,44623e32d645da01d47cdfdcc41799678227b81ebe375a4745eee7723f2f1421,79430feb013ad9e64c7ac58eed884ae409af0ab0cf67bbd897e7b2517edaff44,320,240,augmented_v9
train/paper/augv9_paper_train_aug_016_rotate_zoom.jpg,train,paper,0,generated_augmentation,paper/7426a024-1c6d-4dc8-98b1-27236d5aedb3.jpg,7426a024-1c6d-4dc8-98b1-27236d5aedb3,augmented_v9/paper/7426a024-1c6d-4dc8-98b1-27236d5aedb3,paper_crumpled_or_sheet,rotate_zoom,False,a36d72028784c751e09975744cb4ff9bfc8fc85b1892a88fd983192fab58fca0,9382a462f1abaf09f1655cf6c23089d08a568ef83060f8f1434fb363829b2b2b,320,240,augmented_v9
train/paper/augv9_paper_train_aug_017_low_light_blur.jpg,train,paper,0,generated_augmentation,paper/fcd246df-8539-424d-b417-36c64d269d89.jpg,fcd246df-8539-424d-b417-36c64d269d89,augmented_v9/paper/fcd246df-8539-424d-b417-36c64d269d89,paper_cardboard_or_box,low_light_blur,False,8445759392ab909d2657f4f5cb38237e4234afad1edc65c44d2f4d9ea36bd36c,53d684bb643923a9218428d6882baf03575c15005b3f51a047379ddd27871e0a,320,240,augmented_v9
train/paper/augv9_paper_train_aug_018_bright_warm.jpg,train,paper,0,generated_augmentation,paper/6eb401c5-ed18-4be3-91c1-b153fef1b4c6.jpg,6eb401c5-ed18-4be3-91c1-b153fef1b4c6,augmented_v9/paper/6eb401c5-ed18-4be3-91c1-b153fef1b4c6,paper_crumpled_or_sheet,bright_warm,False,8e6e8324028bcc79f8e3abdd0dab94d27c0cbdbbbfd206f61baabae7530a9760,39e25fd1eb1109f60bbce6de8a8c195c3eb58debdaa8329531bd99939abbbe87,320,240,augmented_v9
train/paper/augv9_paper_train_aug_019_cool_cast.jpg,train,paper,0,generated_augmentation,paper/a6b7fe8e-ee2b-47be-8b44-e13baed2adf6.jpg,a6b7fe8e-ee2b-47be-8b44-e13baed2adf6,augmented_v9/paper/a6b7fe8e-ee2b-47be-8b44-e13baed2adf6,paper_crumpled_or_sheet,cool_cast,False,2aef19abae91b71e37a20fc282b2d7418aac18cee2550780630aac9b2d57f037,2a53b937014289f37a66ec0f5ef6003650296ca47b7f4039956d525f04a60c85,320,240,augmented_v9
train/paper/augv9_paper_train_aug_020_sensor_noise.jpg,train,paper,0,generated_augmentation,paper/d4f5f8f8-8660-40a6-9a71-20afae2c17b5.jpg,d4f5f8f8-8660-40a6-9a71-20afae2c17b5,augmented_v9/paper/d4f5f8f8-8660-40a6-9a71-20afae2c17b5,paper_cardboard_or_box,sensor_noise,False,350db98dddab62f5a626e7595d7a21a24adf0a3263fa702a5261f8f14d834fec,0cc6bdec23ef20666fa7390af8c3d084336aa6da3a69010473101e4ed26820ee,320,240,augmented_v9
train/paper/augv9_paper_train_aug_021_soft_focus_scale.jpg,train,paper,0,generated_augmentation,paper/64f154cc-b457-4ca7-af72-3c8249011c4b.jpg,64f154cc-b457-4ca7-af72-3c8249011c4b,augmented_v9/paper/64f154cc-b457-4ca7-af72-3c8249011c4b,paper_cardboard_or_box,soft_focus_scale,False,40768f36d708e15ac7dd68d3d90b4a6c77c67934de3bcf10069891d57f058119,cca7ef240681ec3848f400a67102691febfa17f9b817d59ef0137a44ea902815,320,240,augmented_v9
train/paper/augv9_paper_train_aug_022_v9_color_noise.jpg,train,paper,0,generated_augmentation,paper/3ae52a7d-41a2-4619-ad53-7c332e35c7bb.jpg,3ae52a7d-41a2-4619-ad53-7c332e35c7bb,augmented_v9/paper/3ae52a7d-41a2-4619-ad53-7c332e35c7bb,paper_crumpled_or_sheet,v9_color_noise,False,7dfcaf114e2850cf8ce5f144e1e7593d5686a0d51746f817d78dade4c92e6deb,ec20e42d53cdb466f4f5ea99302bccaa8779dd5d82604a2ed1cababc2b5ea53f,320,240,augmented_v9
train/paper/augv9_paper_train_aug_023_rotate_zoom.jpg,train,paper,0,generated_augmentation,paper/c6a15a9a-bd2b-4cbb-bd8a-57640244d3b7.jpg,c6a15a9a-bd2b-4cbb-bd8a-57640244d3b7,augmented_v9/paper/c6a15a9a-bd2b-4cbb-bd8a-57640244d3b7,paper_crumpled_or_sheet,rotate_zoom,False,64f26e8007e58ff74cd83441ac235de4c06c233699526454b2853d3bc7c52dc4,501c95bca3c9fd5f91200fbfa0b9121891acc2c54c4ec03bdce4b4b5acc0492b,320,240,augmented_v9
train/paper/augv9_paper_train_aug_024_low_light_blur.jpg,train,paper,0,generated_augmentation,paper/f027ccf5-ade4-49ef-8fc1-1ece900c0cd1.jpg,f027ccf5-ade4-49ef-8fc1-1ece900c0cd1,augmented_v9/paper/f027ccf5-ade4-49ef-8fc1-1ece900c0cd1,paper_crumpled_or_sheet,low_light_blur,False,b037265693ccfeacb82faa058f0f535af7fbf6b6728b0d15b714f3f344c62d2c,7f9805037d3b3ae5149fd550f49bb04c8ab38bd5baa70fedfc24e1085eaf8c28,320,240,augmented_v9
train/paper/augv9_paper_train_aug_025_bright_warm.jpg,train,paper,0,generated_augmentation,paper/28bba1f0-ed43-4a0d-b5fd-0b66fd8fe928.jpg,28bba1f0-ed43-4a0d-b5fd-0b66fd8fe928,augmented_v9/paper/28bba1f0-ed43-4a0d-b5fd-0b66fd8fe928,paper_crumpled_or_sheet,bright_warm,False,c5a8ae343cba552d0ccbf2ba4e134fc17f7c482e2bda819ea51367f946819fa8,794d08281b77e5681b1f8741104c5e286fff55280a4092a1b9a5d803adcc4ddc,320,240,augmented_v9
train/paper/augv9_paper_train_aug_026_cool_cast.jpg,train,paper,0,generated_augmentation,paper/a31abf1a-1ba2-4e7f-8df4-23564c4bf558.jpg,a31abf1a-1ba2-4e7f-8df4-23564c4bf558,augmented_v9/paper/a31abf1a-1ba2-4e7f-8df4-23564c4bf558,paper_cardboard_or_box,cool_cast,False,7c97a76cc134bc7f0cf525643a95060f74f1768b09b013b2ca84ff955043bcd6,2dd50120fe67dd11a1cd2fdf775cf289d67be2f31f2715cce765841e712aa4a5,320,240,augmented_v9
train/paper/augv9_paper_train_aug_027_sensor_noise.jpg,train,paper,0,generated_augmentation,paper/f890c3ed-70be-433f-b8a8-249345c6fa72.jpg,f890c3ed-70be-433f-b8a8-249345c6fa72,augmented_v9/paper/f890c3ed-70be-433f-b8a8-249345c6fa72,paper_crumpled_or_sheet,sensor_noise,False,e29fd9ea4f16cd397eb128621ff79610bd3ce2f3bb1cd1d083851c5e547f89b7,9bedffe398377203e5a50a62bc445d44006d4f52cca53a5514d8e7187e75eced,320,240,augmented_v9
train/paper/augv9_paper_train_original_001.jpg,train,paper,0,original,paper/08957b4d-b996-4f82-a385-44b1c59b5c64.jpg,08957b4d-b996-4f82-a385-44b1c59b5c64,augmented_v9/paper/08957b4d-b996-4f82-a385-44b1c59b5c64,paper_crumpled_or_sheet,none,False,4e44cf2afd8a40aa529c24b3ef82130179487a9c246d44362e6458182f5a3cae,4e44cf2afd8a40aa529c24b3ef82130179487a9c246d44362e6458182f5a3cae,320,240,augmented_v9
train/paper/augv9_paper_train_original_002.jpg,train,paper,0,original,paper/095c0464-1e85-4cad-848c-711add2f536a.jpg,095c0464-1e85-4cad-848c-711add2f536a,augmented_v9/paper/095c0464-1e85-4cad-848c-711add2f536a,paper_crumpled_or_sheet,none,False,8d94633fb502213c533fe9596a41d0abea66ba5b5be61d49498d6f9eee4a40f4,8d94633fb502213c533fe9596a41d0abea66ba5b5be61d49498d6f9eee4a40f4,320,240,augmented_v9
train/paper/augv9_paper_train_original_003.jpg,train,paper,0,original,paper/0a9aa7c9-7b20-4e9c-809f-87dfff800195.jpg,0a9aa7c9-7b20-4e9c-809f-87dfff800195,augmented_v9/paper/0a9aa7c9-7b20-4e9c-809f-87dfff800195,paper_crumpled_or_sheet,none,False,5cfc7f5b89362a918823a06c557d163e72e784e016782212db1c968db8b75729,5cfc7f5b89362a918823a06c557d163e72e784e016782212db1c968db8b75729,320,240,augmented_v9
train/paper/augv9_paper_train_original_004.jpg,train,paper,0,original,paper/0dc78700-cae4-49d7-af86-780d18f797df.jpg,0dc78700-cae4-49d7-af86-780d18f797df,augmented_v9/paper/0dc78700-cae4-49d7-af86-780d18f797df,paper_crumpled_or_sheet,none,False,f23a725723c8c9ef69c5e30c74746572782fa4d02f5ace4377f71279d2fa7296,f23a725723c8c9ef69c5e30c74746572782fa4d02f5ace4377f71279d2fa7296,320,240,augmented_v9
train/paper/augv9_paper_train_original_005.jpg,train,paper,0,original,paper/0f77f478-f518-4d37-874b-d961485e3255.jpg,0f77f478-f518-4d37-874b-d961485e3255,augmented_v9/paper/0f77f478-f518-4d37-874b-d961485e3255,paper_crumpled_or_sheet,none,False,db1cf6ed5b567602d606c11cd9fdf63ec713679b1e74317d3d93ba6ee0408398,db1cf6ed5b567602d606c11cd9fdf63ec713679b1e74317d3d93ba6ee0408398,320,240,augmented_v9
train/paper/augv9_paper_train_original_006.jpg,train,paper,0,original,paper/12a0b7d0-7292-4b7d-bca0-ebefa53d7067.jpg,12a0b7d0-7292-4b7d-bca0-ebefa53d7067,augmented_v9/paper/12a0b7d0-7292-4b7d-bca0-ebefa53d7067,paper_crumpled_or_sheet,none,False,48abd3160f71823749e14bbac425dadd2ef2112812b29b8f40cd06a5ee0498d7,48abd3160f71823749e14bbac425dadd2ef2112812b29b8f40cd06a5ee0498d7,320,240,augmented_v9
train/paper/augv9_paper_train_original_007.jpg,train,paper,0,original,paper/1333e479-d829-4b34-9126-81d276a58278.jpg,1333e479-d829-4b34-9126-81d276a58278,augmented_v9/paper/1333e479-d829-4b34-9126-81d276a58278,paper_cardboard_or_box,none,False,a3250bf1483fc1b51402bacd9089d17401b7915d4fe1e1cf4774936f6f1bc035,a3250bf1483fc1b51402bacd9089d17401b7915d4fe1e1cf4774936f6f1bc035,320,240,augmented_v9
train/paper/augv9_paper_train_original_008.jpg,train,paper,0,original,paper/14645458-07eb-40f1-a49a-da76033c4dcb.jpg,14645458-07eb-40f1-a49a-da76033c4dcb,augmented_v9/paper/14645458-07eb-40f1-a49a-da76033c4dcb,paper_cardboard_or_box,none,False,d952e54ef108460d4d6500fefb04ea0ff717baff28c856513a3c6e4ba7fb9057,d952e54ef108460d4d6500fefb04ea0ff717baff28c856513a3c6e4ba7fb9057,320,240,augmented_v9
train/paper/augv9_paper_train_original_009.jpg,train,paper,0,original,paper/146b8896-93fd-40bf-8163-c9112058ded4.jpg,146b8896-93fd-40bf-8163-c9112058ded4,augmented_v9/paper/146b8896-93fd-40bf-8163-c9112058ded4,paper_crumpled_or_sheet,none,False,bfdc5654a9e77c2605a9371899f619da7bf00cbcbe005b439589c641f736e024,bfdc5654a9e77c2605a9371899f619da7bf00cbcbe005b439589c641f736e024,320,240,augmented_v9
train/paper/augv9_paper_train_original_010.jpg,train,paper,0,original,paper/193590c5-aa85-490c-8142-74db88c2a5c9.jpg,193590c5-aa85-490c-8142-74db88c2a5c9,augmented_v9/paper/193590c5-aa85-490c-8142-74db88c2a5c9,paper_cardboard_or_box,none,False,5535d3fde0925fa3fd5d715d3541c754b3d6eca1626751d3b18678e0815273aa,5535d3fde0925fa3fd5d715d3541c754b3d6eca1626751d3b18678e0815273aa,320,240,augmented_v9
train/paper/augv9_paper_train_original_011.jpg,train,paper,0,original,paper/1e1e58a4-8052-48c3-a688-7170ddad2e3b.jpg,1e1e58a4-8052-48c3-a688-7170ddad2e3b,augmented_v9/paper/1e1e58a4-8052-48c3-a688-7170ddad2e3b,paper_cardboard_or_box,none,False,535a538a6017e111153b203fd62635f7a25383aa9b3d3a4eee0c1a977b0a3fd7,535a538a6017e111153b203fd62635f7a25383aa9b3d3a4eee0c1a977b0a3fd7,320,240,augmented_v9
train/paper/augv9_paper_train_original_012.jpg,train,paper,0,original,paper/211fb8cf-5c52-4d08-b5eb-1d775a89d1c8.jpg,211fb8cf-5c52-4d08-b5eb-1d775a89d1c8,augmented_v9/paper/211fb8cf-5c52-4d08-b5eb-1d775a89d1c8,paper_cardboard_or_box,none,False,48ee765f0f2d07fbe04f96b7917deb457c6bb3a4aa7782c2ff294d662fe5c05e,48ee765f0f2d07fbe04f96b7917deb457c6bb3a4aa7782c2ff294d662fe5c05e,320,240,augmented_v9
train/paper/augv9_paper_train_original_013.jpg,train,paper,0,original,paper/22f1398d-3ac0-43db-a55f-03defe8b04ab.jpg,22f1398d-3ac0-43db-a55f-03defe8b04ab,augmented_v9/paper/22f1398d-3ac0-43db-a55f-03defe8b04ab,paper_crumpled_or_sheet,none,False,dea8182a8c1e47468b60fcd175ae358ee45b75330575863dfb5bdbb7cdb7edbb,dea8182a8c1e47468b60fcd175ae358ee45b75330575863dfb5bdbb7cdb7edbb,320,240,augmented_v9
train/paper/augv9_paper_train_original_014.jpg,train,paper,0,original,paper/25fd15f0-f9b1-405f-a2d4-ca23caccb2ed.jpg,25fd15f0-f9b1-405f-a2d4-ca23caccb2ed,augmented_v9/paper/25fd15f0-f9b1-405f-a2d4-ca23caccb2ed,paper_cardboard_or_box,none,False,48a57a31927a921f89975c99ab6c18278e45789fc04d017644b21a7014ac635a,48a57a31927a921f89975c99ab6c18278e45789fc04d017644b21a7014ac635a,320,240,augmented_v9
train/paper/augv9_paper_train_original_015.jpg,train,paper,0,original,paper/269464c7-a65a-46ca-b8e3-a97c1431b28a.jpg,269464c7-a65a-46ca-b8e3-a97c1431b28a,augmented_v9/paper/269464c7-a65a-46ca-b8e3-a97c1431b28a,paper_crumpled_or_sheet,none,False,56fd48071da753ab74e4a6fea741e81c6a6ba727cb1315e5c21e398fdb40a143,56fd48071da753ab74e4a6fea741e81c6a6ba727cb1315e5c21e398fdb40a143,320,240,augmented_v9
train/paper/augv9_paper_train_original_016.jpg,train,paper,0,original,paper/27e3daf1-04a7-47f0-a343-5a9c34e4c141.jpg,27e3daf1-04a7-47f0-a343-5a9c34e4c141,augmented_v9/paper/27e3daf1-04a7-47f0-a343-5a9c34e4c141,paper_cardboard_or_box,none,False,811b833202cd5b6a97485fe86c9769e0459bf68729ff5265b407089227f78cfc,811b833202cd5b6a97485fe86c9769e0459bf68729ff5265b407089227f78cfc,320,240,augmented_v9
train/paper/augv9_paper_train_original_017.jpg,train,paper,0,original,paper/28bba1f0-ed43-4a0d-b5fd-0b66fd8fe928.jpg,28bba1f0-ed43-4a0d-b5fd-0b66fd8fe928,augmented_v9/paper/28bba1f0-ed43-4a0d-b5fd-0b66fd8fe928,paper_crumpled_or_sheet,none,False,794d08281b77e5681b1f8741104c5e286fff55280a4092a1b9a5d803adcc4ddc,794d08281b77e5681b1f8741104c5e286fff55280a4092a1b9a5d803adcc4ddc,320,240,augmented_v9
train/paper/augv9_paper_train_original_018.jpg,train,paper,0,original,paper/2922f4ef-e8ef-4b23-8bc4-c4da6a4f7c7a.jpg,2922f4ef-e8ef-4b23-8bc4-c4da6a4f7c7a,augmented_v9/paper/2922f4ef-e8ef-4b23-8bc4-c4da6a4f7c7a,paper_cardboard_or_box,none,False,e7525f52c0f74787497f0294a90dc44149bad56fcc1434b1fd9d6342175b76f8,e7525f52c0f74787497f0294a90dc44149bad56fcc1434b1fd9d6342175b76f8,320,240,augmented_v9
train/paper/augv9_paper_train_original_019.jpg,train,paper,0,original,paper/2b8d6ef5-b12c-46e3-ab1e-5f0d5bcb3b01.jpg,2b8d6ef5-b12c-46e3-ab1e-5f0d5bcb3b01,augmented_v9/paper/2b8d6ef5-b12c-46e3-ab1e-5f0d5bcb3b01,paper_crumpled_or_sheet,none,False,e65934f5e98c1aa30fecc877e8e4a462ef3b683f73a578b477c8cca5fcc79b2e,e65934f5e98c1aa30fecc877e8e4a462ef3b683f73a578b477c8cca5fcc79b2e,320,240,augmented_v9
train/paper/augv9_paper_train_original_020.jpg,train,paper,0,original,paper/2d0c8728-71b1-47c9-a8f9-5e11a8ad54a6.jpg,2d0c8728-71b1-47c9-a8f9-5e11a8ad54a6,augmented_v9/paper/2d0c8728-71b1-47c9-a8f9-5e11a8ad54a6,paper_cardboard_or_box,none,False,90a2f6f81ca912f7a9bf93ed79f8c9c546ee6e0021c018c2df3bb7d4af6fc963,90a2f6f81ca912f7a9bf93ed79f8c9c546ee6e0021c018c2df3bb7d4af6fc963,320,240,augmented_v9
train/paper/augv9_paper_train_original_021.jpg,train,paper,0,original,paper/3084c9fd-bb4d-4e7f-86b0-a3b4b6c91616.jpg,3084c9fd-bb4d-4e7f-86b0-a3b4b6c91616,augmented_v9/paper/3084c9fd-bb4d-4e7f-86b0-a3b4b6c91616,paper_cardboard_or_box,none,False,46f2536ca960930f5c4b02a66417f714dd5331a5ac0b5501607fe4d4bdb3be72,46f2536ca960930f5c4b02a66417f714dd5331a5ac0b5501607fe4d4bdb3be72,320,240,augmented_v9
train/paper/augv9_paper_train_original_022.jpg,train,paper,0,original,paper/3192dd94-fba9-4109-b0f0-cf2ffe513e5f.jpg,3192dd94-fba9-4109-b0f0-cf2ffe513e5f,augmented_v9/paper/3192dd94-fba9-4109-b0f0-cf2ffe513e5f,paper_crumpled_or_sheet,none,False,967e03f944b1d5062ceb86dad61050f76240aa43a6c6a7564bf6e7331d37a830,967e03f944b1d5062ceb86dad61050f76240aa43a6c6a7564bf6e7331d37a830,320,240,augmented_v9
train/paper/augv9_paper_train_original_023.jpg,train,paper,0,original,paper/37035b7b-16f0-46b5-ace9-9c43e1ed4d71.jpg,37035b7b-16f0-46b5-ace9-9c43e1ed4d71,augmented_v9/paper/37035b7b-16f0-46b5-ace9-9c43e1ed4d71,paper_cardboard_or_box,none,False,241b6e5d1451e57f2aa8723ea1b476c573d9295d1df240a3545f57a1dec6f3f4,241b6e5d1451e57f2aa8723ea1b476c573d9295d1df240a3545f57a1dec6f3f4,320,240,augmented_v9
train/paper/augv9_paper_train_original_024.jpg,train,paper,0,original,paper/3a34ee2f-4cd6-4e18-af60-fbbab8355348.jpg,3a34ee2f-4cd6-4e18-af60-fbbab8355348,augmented_v9/paper/3a34ee2f-4cd6-4e18-af60-fbbab8355348,paper_cardboard_or_box,none,False,10c620105be761407f581d32cae0178717865866d22d49798397c66060935159,10c620105be761407f581d32cae0178717865866d22d49798397c66060935159,320,240,augmented_v9
train/paper/augv9_paper_train_original_025.jpg,train,paper,0,original,paper/3ae52a7d-41a2-4619-ad53-7c332e35c7bb.jpg,3ae52a7d-41a2-4619-ad53-7c332e35c7bb,augmented_v9/paper/3ae52a7d-41a2-4619-ad53-7c332e35c7bb,paper_crumpled_or_sheet,none,False,ec20e42d53cdb466f4f5ea99302bccaa8779dd5d82604a2ed1cababc2b5ea53f,ec20e42d53cdb466f4f5ea99302bccaa8779dd5d82604a2ed1cababc2b5ea53f,320,240,augmented_v9
train/paper/augv9_paper_train_original_026.jpg,train,paper,0,original,paper/3f379179-6410-4c78-a3c3-6f945e407d92.jpg,3f379179-6410-4c78-a3c3-6f945e407d92,augmented_v9/paper/3f379179-6410-4c78-a3c3-6f945e407d92,paper_crumpled_or_sheet,none,False,79430feb013ad9e64c7ac58eed884ae409af0ab0cf67bbd897e7b2517edaff44,79430feb013ad9e64c7ac58eed884ae409af0ab0cf67bbd897e7b2517edaff44,320,240,augmented_v9
train/paper/augv9_paper_train_original_027.jpg,train,paper,0,original,paper/3f6e0572-f9fc-4b17-a234-74b22244b9d3.jpg,3f6e0572-f9fc-4b17-a234-74b22244b9d3,augmented_v9/paper/3f6e0572-f9fc-4b17-a234-74b22244b9d3,paper_crumpled_or_sheet,none,False,aa2ff4b5295f41dbf047413d4047eb8a3b7e3418d4357e418327b8f705568a2a,aa2ff4b5295f41dbf047413d4047eb8a3b7e3418d4357e418327b8f705568a2a,320,240,augmented_v9
