relative_path,split,label,label_id,source,source_split,source_sha256,output_sha256,width,height
train/paper/paper111.jpg,train,paper,0,AI/trashnet/data/dataset-resized/dataset-resized/paper/paper111.jpg,trashnet_train,5d1799d8bd5cbc76ff238c48cb674c86f84a608ca7d6ad1f2346e0ca146e34a4,c33bf1a6164e246d4f69949a4427a020e061f14f1753f0c280948b0e3146a398,512,384
train/paper/paper115.jpg,train,paper,0,AI/trashnet/data/dataset-resized/dataset-resized/paper/paper115.jpg,trashnet_train,0c64f8aa4b5edbed72fd5f0683dcd3285df7300b973ae2b5013b4eabedc8f7d0,f00ecedca879f2ecad3cc63e6cee3ad6af99296909d4a0a6968c98c4e70a3495,512,384
train/paper/paper116.jpg,train,paper,0,AI/trashnet/data/dataset-resized/dataset-resized/paper/paper116.jpg,trashnet_train,031dd1191a2dbacb3366708667ea6ba4fe68d87619ba9366e36d7a68bc8f7e9b,5cede3803473ec79b821e47a97d6eff0e409e03a5cf5984c1542e523b52ae66c,512,384
train/paper/paper117.jpg,train,paper,0,AI/trashnet/data/dataset-resized/dataset-resized/paper/paper117.jpg,trashnet_train,2127805bc503ef123e6583e403fad22c9aa8c76c2f41d4a6eefbbeaff3cad00b,af7eafd91886184efc6cb598f73cc8937861c35a99893a727e7684f95d05a72d,512,384
train/paper/paper119.jpg,train,paper,0,AI/trashnet/data/dataset-resized/dataset-resized/paper/paper119.jpg,trashnet_train,23a180b7424767954f5babb1509dfa2dfe8628dd221be271a1685f31a8094e0d,0599e1f7e4a599b645dba5a8abd25005c9d917033edc3366b06df180b0339d50,512,384
train/paper/paper121.jpg,train,paper,0,AI/trashnet/data/dataset-resized/dataset-resized/paper/paper121.jpg,trashnet_train,0611db0e706c308fb625bb6c83494421f71d00c224956430cb258017d3fd286e,c32e96058c522cb699141f91774aebaba5b81f66a5aa15f1cad8cabad5e68e43,512,384
train/paper/paper122.jpg,train,paper,0,AI/trashnet/data/dataset-resized/dataset-resized/paper/paper122.jpg,trashnet_train,b4cf5bdf570950bf07857cb026e3288eea97e862023042248b7cd42b571db517,b8b730c4b5c18b0dd2287b323675e1b54a87a983745c781d2236b61c42a8c152,512,384
train/paper/paper123.jpg,train,paper,0,AI/trashnet/data/dataset-resized/dataset-resized/paper/paper123.jpg,trashnet_train,f94b31ea4772ed922c079de38433da7070caebc1721c3d0ac4d18e602245ab08,99188fc5426dd1ba3aaf34f96bd8530c379f458a80d81ecc20653444c8fe43d7,512,384
train/paper/paper127.jpg,train,paper,0,AI/trashnet/data/dataset-resized/dataset-resized/paper/paper127.jpg,trashnet_train,6ce5ad817d9d57f925f0dc6b5abca5473d2cc28a62de5f681b1e61b843821b89,96b289edfe97709e01b61ac93a6726a1c477490cd972bbca9ac8d8cadb8d4371,512,384
train/paper/paper130.jpg,train,paper,0,AI/trashnet/data/dataset-resized/dataset-resized/paper/paper130.jpg,trashnet_train,75773feaa96f67fa6fa6da14b3caef3311dc2786e50c6f69e0fe20e0927dc6de,56250689137d2747c579ca62db32edf28cd957209ff8f084a1290dbf741cd2bc,512,384
train/paper/paper131.jpg,train,paper,0,AI/trashnet/data/dataset-resized/dataset-resized/paper/paper131.jpg,trashnet_train,b26ba9d2aa251f9ed74d4f9b7bbb37eb2b3ee1c921501c5c279ee50194878916,7e582a55c6758fc22075ec99de7acf43b859e7faa8d4b3a122327591763eee31,512,384
train/paper/paper132.jpg,train,paper,0,AI/trashnet/data/dataset-resized/dataset-resized/paper/paper132.jpg,trashnet_train,940457439d824688cf889c55782469cf05509809e99e515fc42888ba5dac8d89,00ff5ee395f47bd5b1057af9a59a267117135c9cc5322c98a97c369070848044,512,384
train/paper/paper133.jpg,train,paper,0,AI/trashnet/data/dataset-resized/dataset-resized/paper/paper133.jpg,trashnet_train,bb824ff078d95d25413f1ebdc522ce2e081deb40aec488f4e4e682b86e86e571,21152fae9a88c74696fe581ac9e550f18954b5aad61ec934e1ad7d1f9ffee185,512,384
train/paper/paper135.jpg,train,paper,0,AI/trashnet/data/dataset-resized/dataset-resized/paper/paper135.jpg,trashnet_train,2e51e5375c6ff51842ee556c2d31ed0447c8fe4836b523821dc0eaaa03174d97,87989cfd532a75d2e847a790a10f6cb582424cf5b930cd6ff94ec80c5544cd5f,512,384
train/paper/paper136.jpg,train,paper,0,AI/trashnet/data/dataset-resized/dataset-resized/paper/paper136.jpg,trashnet_train,8ed79d770dd19ae7516c711f60008d6fa2df835fa94f3541832d8a2767fbfb12,614dbd379989b4fba47134af8f9b61f0873196921da1bd7dcb6ba1415166f8ff,512,384
train/paper/paper138.jpg,train,paper,0,AI/trashnet/data/dataset-resized/dataset-resized/paper/paper138.jpg,trashnet_train,d3bc514ef97f8e6848541583ce9017b028bef4758d2626426a51b3401b7858d9,641af67008900e9b70a982a2a8802e5dd20c60d8330e9a9fa82fe6cea9f19323,512,384
train/paper/paper139.jpg,train,paper,0,AI/trashnet/data/dataset-resized/dataset-resized/paper/paper139.jpg,trashnet_train,21ede1cb8d8163fd7255917d18dce29e6ef5e083970ffcf8a7abc28154994173,2eb4abd8adfa25d63b84ac43165d26d98730c20d4aecb0c6552593d7697c2661,512,384
train/paper/paper14.jpg,train,paper,0,AI/trashnet/data/dataset-resized/dataset-resized/paper/paper14.jpg,trashnet_train,1d9a4c7dc1e7afc0c8eda2583df39ad606295a00c6a045b336b41bcddd086567,dcdd64973e52fc102d84224512a7831f83469175d4a9e521f39f62cbc3385823,512,384
train/paper/paper140.jpg,train,paper,0,AI/trashnet/data/dataset-resized/dataset-resized/paper/paper140.jpg,trashnet_train,69e873ea95582ac32e5771cdce1b17aae91c81e652e0239c075110aff0e53c01,5577299be3ee1ec370c3c933a8a9e3ea00eabd0708685f00da8ad541c1778a5e,512,384
train/paper/paper141.jpg,train,paper,0,AI/trashnet/data/dataset-resized/dataset-resized/paper/paper141.jpg,trashnet_train,6845842d1a4e9e12b329105ea9c5f477c783c36dfa21937596ccd55b300ef376,a94b42f89226d2751bcf7c1890ceb24168d338d96f324f82727fd18c1933b466,512,384
train/paper/paper142.jpg,train,paper,0,AI/trashnet/data/dataset-resized/dataset-resized/paper/paper142.jpg,trashnet_train,3e3bffeb082bd000d3432c0d0b094ce4c0c37ad0fec976199a53c6d9a41ca400,8ecf574e6963eb13d08e590963afff143ac6856004e198d90fc107f05030cb7d,512,384
train/paper/paper144.jpg,train,paper,0,AI/trashnet/data/dataset-resized/dataset-resized/paper/paper144.jpg,trashnet_train,c1976fd353d41344f825d988703f63ece168e453f9630f4964d3952890a0559d,2ce6caa1054d097386e972ebe4d73671f854974eaeabc4806eb5c0dcf6a2fa33,512,384
train/paper/paper145.jpg,train,paper,0,AI/trashnet/data/dataset-resized/dataset-resized/paper/paper145.jpg,trashnet_train,9b327708b8a47e6f0783d881b149fe6ce45fbef5edc8a7f581d5a73b5e816f1d,1a9575ee4648abd8570e9d65408059684f5ad90a85b90e2425c96e7e7d5ff5cb,512,384
train/paper/paper146.jpg,train,paper,0,AI/trashnet/data/dataset-resized/dataset-resized/paper/paper146.jpg,trashnet_train,68e1468232bcbdaea5e1617d25644f2676177c8577c29af896c2b9fdb417fed8,d117d1f5db96e90e058839b353cbdc5f352fe433d32fc7e399d0f2a741c0214b,512,384
train/paper/paper148.jpg,train,paper,0,AI/trashnet/data/dataset-resized/dataset-resized/paper/paper148.jpg,trashnet_train,1d57d7983cd65298c13a0aede73a25cbc3578887442cb7218cf64d751fed3319,3b701c42637a6c74bcc904e01fd588f7645d3536dc170b1ce76560afd402290c,512,384
train/paper/paper15.jpg,train,paper,0,AI/trashnet/data/dataset-resized/dataset-resized/paper/paper15.jpg,trashnet_train,aac615f56e68623e06dede09bb4a555a78f3e57fd0a91c7a290ec04f6d240863,5136c62f4b20907738911f7883bb95de877ad7b9c1c8bd95ba9c78a570a1af7e,512,384
train/paper/paper150.jpg,train,paper,0,AI/trashnet/data/dataset-resized/dataset-resized/paper/paper150.jpg,trashnet_train,f2801bf9c145ae36c1753aee3929c2deb979275cf4ca2c24aa959bf1542c3cca,8f15ecea4c78f34cc18182d22bba4bf32bb13ed054c922aa33750402b9900cb0,512,384
train/paper/paper151.jpg,train,paper,0,AI/trashnet/data/dataset-resized/dataset-resized/paper/paper151.jpg,trashnet_train,e8dae52e19b71132148ecead963b3647bd7198dfe3f59ec40cbb01dfcb1fea0b,0bdc3ca9911aa067e7dadac9866b37a30a8fb2fee5ec7ef22be0c3276250d7ad,512,384
train/paper/paper152.jpg,train,paper,0,AI/trashnet/data/dataset-resized/dataset-resized/paper/paper152.jpg,trashnet_train,6db3b5ead069f23015354a65fddd31a5d975363f2541759b7fd63c0dfbf1acfd,1774c9704a57edad64a1c30e996dd9bbe613bfd46265c9c1c73b7e2dd5c4fbe0,512,384
train/paper/paper153.jpg,train,paper,0,AI/trashnet/data/dataset-resized/dataset-resized/paper/paper153.jpg,trashnet_train,0e358d72119e9683595d119f511d65212e0bff253196494c48d31a297cdf976f,6df2ececfa7683ec435c0c8ea90360209527b9ec2aae39d5ff6d5e97fd7fb0e2,512,384
train/paper/paper154.jpg,train,paper,0,AI/trashnet/data/dataset-resized/dataset-resized/paper/paper154.jpg,trashnet_train,4b701580363466fd85ca3d58f7261945652acb8548307c401e489e6d7a186639,57188f40d71b648353d6b21b70cb692abfabcf65fac4f7c973858d56a327711e,512,384
train/paper/paper156.jpg,train,paper,0,AI/trashnet/data/dataset-resized/dataset-resized/paper/paper156.jpg,trashnet_train,bd54f5cdf97de0108ebadab779c2d14fb775b2bfdc5b8c28833b4f33eae15b87,8361ba4b0f12dfe615e4919b41f4cf8fff581507c394b0cac5113ba925fac7be,512,384
train/paper/paper157.jpg,train,paper,0,AI/trashnet/data/dataset-resized/dataset-resized/paper/paper157.jpg,trashnet_train,93809aca561a45191a8b3e9d29885755a364a51efea2cd3f19a7fa9266e64f7b,8f701b01fd499b2f6b49e1a326853299ccb0f62ac45991bb86c8d46e3456721f,512,384
train/paper/paper158.jpg,train,paper,0,AI/trashnet/data/dataset-resized/dataset-resized/paper/paper158.jpg,trashnet_train,85d26779ad4fbb4d8b146f7ac09e177d36b105f1a4271013ad59d97e1c1ead72,610f0e14f9d9e84c337d8f9519b6207bcf875e14ab11b0211c1d9d4d87fe96d1,512,384
train/paper/paper159.jpg,train,paper,0,AI/trashnet/data/dataset-resized/dataset-resized/paper/paper159.jpg,trashnet_train,cdacf1d7696837231fa1c2d2a1806799398f29a54b74664a2d7501d259957de9,e7a013d05b24d7df4246f2e0bc3fb4a8f587db96e484d0c140fe9a97202ad012,512,384
train/paper/paper16.jpg,train,paper,0,AI/trashnet/data/dataset-resized/dataset-resized/paper/paper16.jpg,trashnet_train,f29758f23e34972ace659d0a1538f270d55cd40c18876461e2ab8742ac80639c,16b7f6b8c66812437515f9bb108b7c121cee6ec5c9916de1b264aebbd6546cd4,512,384
train/paper/paper160.jpg,train,paper,0,AI/trashnet/data/dataset-resized/dataset-resized/paper/paper160.jpg,trashnet_train,0490e06c49cc09e801b5a3b988c0e4cae3a277e0c0dcf1532dd2481ec12f541c,5f62a42cea90fef5d662590927c109852fd3274b04b115205ada198fee2e6882,512,384
train/paper/paper162.jpg,train,paper,0,AI/trashnet/data/dataset-resized/dataset-resized/paper/paper162.jpg,trashnet_train,17fa7521b3f1a57768196f7e3643c6cda93a87a40cec20048c4bb324420a090a,01d20f7b31a219a7710c258480dddae6c3e46a4fcf681b33b6adf69c071c30c8,512,384
train/paper/paper163.jpg,train,paper,0,AI/trashnet/data/dataset-resized/dataset-resized/paper/paper163.jpg,trashnet_train,547d4fee70b9de851a05cacd0fee5f1a0da83ebaf123ccd3a43365ee6bacdb3c,84a18853c18ddda79a9da0fabf2c22ba4e98be7175b14c1027470e216c6d2b51,512,384
train/paper/paper165.jpg,train,paper,0,AI/trashnet/data/dataset-resized/dataset-resized/paper/paper165.jpg,trashnet_train,86f7de44fce23c740e02b4d8c8028e682acaf1e4496d99eab51bac58ddbce809,654e761293eea8d3ee871b9d5dbf2b456380386fd6709e0936b17c638d782c57,512,384
train/paper/paper166.jpg,train,paper,0,AI/trashnet/data/dataset-resized/dataset-resized/paper/paper166.jpg,trashnet_train,a848ab76a8047f94b61924a16727d9df39a7439c65bfe1d26e9a066e70cbcc6b,b91bd1c35698a9b97b537001e136cc0ee1f8b0ba70eee926bafbe498e013cb54,512,384
train/paper/paper168.jpg,train,paper,0,AI/trashnet/data/dataset-resized/dataset-resized/paper/paper168.jpg,trashnet_train,6d76c054d32b26ea011b9cf8f3587c5a4bb0bb1369ebbd50f2876fc499867ab5,d2bf487685ba4afbd89e9abf7dfd270758942c7cb7ecd6a91952e4a91b536769,512,384
train/paper/paper17.jpg,train,paper,0,AI/trashnet/data/dataset-resized/dataset-resized/paper/paper17.jpg,trashnet_train,9199dfbfabac264bfd326826faf2fdae8c7128fd854465e4e539d7f8536ceb9e,210bc11cb7c4e73ba74a06b301ee9c315f9c16e3c4a8e648f5856dcda255aaca,512,384
train/paper/paper170.jpg,train,paper,0,AI/trashnet/data/dataset-resized/dataset-resized/paper/paper170.jpg,trashnet_train,e63f334f8f268dd4695c7842342ea1add475ff12b59f41179085834c5f0e6171,75ff90babcefcd3fbb608adcb32c7d6936073c7a7191aec142fcc133b24e79c2,512,384
train/paper/paper171.jpg,train,paper,0,AI/trashnet/data/dataset-resized/dataset-resized/paper/paper171.jpg,trashnet_train,6df55d6b601c134c742216e7f41c995b9a10af6e44026b6abe972302e1cfa253,fb0133bdcfcca2e41c49869a896c71290e7de2677acf9d178634c12ed877cc92,512,384
train/paper/paper172.jpg,train,paper,0,AI/trashnet/data/dataset-resized/dataset-resized/paper/paper172.jpg,trashnet_train,846cd3a2d5456ebcd00a66353cdd8f4bac1055eb0910a87a9e7b9493aa780492,6cd8b547e739013da4abd5911b6e5a7577beed5cbe975a4793420fce929ae949,512,384
train/paper/paper174.jpg,train,paper,0,AI/trashnet/data/dataset-resized/dataset-resized/paper/paper174.jpg,trashnet_train,5075d4fbacc8db3e73922ba94c7f63e6a6cda109bfd3eb2041980891c84f0f3a,a7e587f13d239721bd3705e9f75e6d1807e9745053bd37b85833d9dd5f0dffe3,512,384
train/paper/paper176.jpg,train,paper,0,AI/trashnet/data/dataset-resized/dataset-resized/paper/paper176.jpg,trashnet_train,7f157f485edbf1be1a757ba1f22cfb5cfa0b4613efd2bdc9576578161379c10c,9b8e6ab714c11736a412c8e6332d51ad49ad1d66e1b878fb0da6408ec58c59e4,512,384
train/paper/paper177.jpg,train,paper,0,AI/trashnet/data/dataset-resized/dataset-resized/paper/paper177.jpg,trashnet_train,fbcddcd9bf74f740cd092efe455a01919ed0bc4ddc42792149d74d482ab0e918,1e095cd09b2f5b78d87bb076d40bc7b46650d0d05014d196f3cee3023bd688f9,512,384
train/paper/paper178.jpg,train,paper,0,AI/trashnet/data/dataset-resized/dataset-resized/paper/paper178.jpg,trashnet_train,f31f9d54feea5fb92a669b87655f52f5575c0b4d4a6eb471e66bd7ac3c220cd8,68e45a124bbc514b0ce6a209ab72d8ee3e8772337014cbe91cb554a10130cc0e,512,384
train/paper/paper179.jpg,train,paper,0,AI/trashnet/data/dataset-resized/dataset-resized/paper/paper179.jpg,trashnet_train,5e5c91dd06fbc6404711f45064fc0d264d423993786ac3196e166e90baf4cdc9,52fc6c1af4ebbd0ca4b953d66a22c920c6bec16c3df24b33117615e7914dddcd,512,384
train/paper/paper18.jpg,train,paper,0,AI/trashnet/data/dataset-resized/dataset-resized/paper/paper18.jpg,trashnet_train,92024c5e902fb012f4d98d522ab7670494fafe78a3feec0d84d03413e626e259,323a7e959259bc7acf3e740fa1f4878d00177db92f9292c314d4086a9c70b4a7,512,384
train/paper/paper182.jpg,train,paper,0,AI/trashnet/data/dataset-resized/dataset-resized/paper/paper182.jpg,trashnet_train,120c752ed14a6666ade37725af9e32fb854dfe96f692f007bb8df43edbaf1b85,138c3718444df3dd58d62fa2c19a03bfaf7ce7d6b30ce8d929e1564768049f60,512,384
train/paper/paper183.jpg,train,paper,0,AI/trashnet/data/dataset-resized/dataset-resized/paper/paper183.jpg,trashnet_train,0154670a99ea33a7df713e3c1d46b3ddbaae489fe243844947b242e395041fe8,d396e5dba613e7d6f5d222d208ee3fb9d236cd474486378e9bbad4777c9c37af,512,384
train/paper/paper184.jpg,train,paper,0,AI/trashnet/data/dataset-resized/dataset-resized/paper/paper184.jpg,trashnet_train,e213dba504b8b21612184627034e934c01a7878c14dd964dc247ac1856e4ffec,6779e5a7c14b90976f3318132216bab07014384d24877d3919405622a2826abe,512,384
train/paper/paper187.jpg,train,paper,0,AI/trashnet/data/dataset-resized/dataset-resized/paper/paper187.jpg,trashnet_train,ab55e286ea628b5c911dd454fd37b0e64222900e7e27df41417f378d3c62299f,418d93cd9e0060b17a4be997de61c0caf0e593dc981e0d267a601d627b7f285f,512,384
train/paper/paper189.jpg,train,paper,0,AI/trashnet/data/dataset-resized/dataset-resized/paper/paper189.jpg,trashnet_train,d93f7c96ae0c7af515d9c684b47fb7edae53cb35c72ffa26ca214fc87e990dd4,2cbbfbdf335637ee444177fa1870eab4a072974f4ff0cf79ba473261a84853fd,512,384
train/paper/paper190.jpg,train,paper,0,AI/trashnet/data/dataset-resized/dataset-resized/paper/paper190.jpg,trashnet_train,d605c225ee7dbe2be3bb51cde76acf488f8062dda3060d83c0121eeedd9c0acd,5347f500654c1c93add67b661a694cbbe2f3b108c964563e4d55c3dd05032f68,512,384
train/paper/paper191.jpg,train,paper,0,AI/trashnet/data/dataset-resized/dataset-resized/paper/paper191.jpg,trashnet_train,ce7b18a78bc9aa266bb4af742901b0f6b7e2bfc4a7e772d00107e043f43e6af2,98c10870d5012d85123e8f037a0bd0d74e35c7dd47205e0df9be41b645be3f22,512,384
train/paper/paper192.jpg,train,paper,0,AI/trashnet/data/dataset-resized/dataset-resized/paper/paper192.jpg,trashnet_train,cdeb2d58d2499ccecb23a9386cdc4beac90121e646c508ea7cdafb6545d0288d,6dd246355c4b49ee21b3cba6c109803a3fd7fc50951c91fcf1156032666c8311,512,384
train/paper/paper193.jpg,train,paper,0,AI/trashnet/data/dataset-resized/dataset-resized/paper/paper193.jpg,trashnet_train,de722dafd4f2daf45f77845c9943ebe20e9930a6a42bd894966d8b6fc09e9db8,3e7608ee36f701d4fb465a5175952276196739b4dd3c55fed70351d89d13723e,512,384
train/paper/paper194.jpg,train,paper,0,AI/trashnet/data/dataset-resized/dataset-resized/paper/paper194.jpg,trashnet_train,1a8485d649565f9c85da488ff12a528f307acdebcdc2632d9d4617ee4835ba7d,11bb4dcb71f3d82395139a783fe818e9ff378a14629e5110711ce64765f75588,512,384
train/paper/paper195.jpg,train,paper,0,AI/trashnet/data/dataset-resized/dataset-resized/paper/paper195.jpg,trashnet_train,b02455643fd5c498f1e8502bf3772bebd72eb4df2a98ca3c77ba0d36a3df1fab,0429417e92f43f72a940eab9a8422515e35392eb170987a19df0b28dfd15eea6,512,384
train/paper/paper197.jpg,train,paper,0,AI/trashnet/data/dataset-resized/dataset-resized/paper/paper197.jpg,trashnet_train,e99597bdbd5e42ea4dd8d063230926cc0aee1d4e48593e841eaab8aec7a10132,94c027d05b75e0b7dbf09536221b77a4380ad94380fe61427e535e1cde4773ad,512,384
train/paper/paper199.jpg,train,paper,0,AI/trashnet/data/dataset-resized/dataset-resized/paper/paper199.jpg,trashnet_train,ac0ebc670aa84fce46d894b448bd0e09e0245ca227630ffc32690c99f5f6841d,c7529be271fe4d98b2008e7716b2f983e1321f25f9ef559b2fad898ac0ea5f66,512,384
train/paper/paper2.jpg,train,paper,0,AI/trashnet/data/dataset-resized/dataset-resized/paper/paper2.jpg,trashnet_train,5c246fd3fec667ee5c9ca8c7f50b86a78264674752d066d525642afb22bbeb5e,9aa477ae458bc4746ad5b92b0110d1026646dfe3f8f761e43c67ce8b511ac7b5,512,384
train/paper/paper20.jpg,train,paper,0,AI/trashnet/data/dataset-resized/dataset-resized/paper/paper20.jpg,trashnet_train,af21e4fb3a8668ccf5a3426f676a05e78eeeb6314ff9c2cc2cde19e1354b8eba,9ab2a6b6e8090fd9ee61cfaf4e75b58d0c593195e2dbebe1d9fb065c5be8070e,512,384
train/paper/paper200.jpg,train,paper,0,AI/trashnet/data/dataset-resized/dataset-resized/paper/paper200.jpg,trashnet_train,2775c77ee5bc11bd6fe0a164eecea0ab9e58ac62af1cbab3cd94f56f4e7a1b03,a3169378b87a9d3748467db2080767de175095c9c7da5c9028cd1a5eb0586ba6,512,384
train/paper/paper201.jpg,train,paper,0,AI/trashnet/data/dataset-resized/dataset-resized/paper/paper201.jpg,trashnet_train,14b7f37bbbf8db4370e18c90ac0f57bda7d7d31e263fe086353bbae93836c499,41c1a3e4f308acfef6d24f97c4f969562096573b052aeb7525450eb13d09e6eb,512,384
train/paper/paper202.jpg,train,paper,0,AI/trashnet/data/dataset-resized/dataset-resized/paper/paper202.jpg,trashnet_train,fabea157b9c60839538e1a994da612ea31635d5e70d639a99855bdd2f5665280,0302a8f980353f0a896479afd871b3ad5aa7e947a8ade8ced9dfa9b3f4f780ee,512,384
train/paper/paper203.jpg,train,paper,0,AI/trashnet/data/dataset-resized/dataset-resized/paper/paper203.jpg,trashnet_train,a9f5691e645a1d36673c7b390557f391c7ea4ddda2a12ed6932974fd205327ea,86a31c2bdb76c6773261d83335c5ffd04766595b15e173f351453811982e512f,512,384
train/paper/paper205.jpg,train,paper,0,AI/trashnet/data/dataset-resized/dataset-resized/paper/paper205.jpg,trashnet_train,ff2e03162720c158127f10e12c9a812e82a343abadf46c08b2da0ec3a3bd5988,372f65902e74238807b5a7fa744871348b9704e6c9685684519ef1335c276848,512,384
train/paper/paper206.jpg,train,paper,0,AI/trashnet/data/dataset-resized/dataset-resized/paper/paper206.jpg,trashnet_train,5cc1ac3381cb6c419d9d4f7af9502334712dc6ff5514d4d76aa5a04289167282,81574612eb8206a5712c06dfcd32c5c7ee6265a49769bdf000eff283865ec606,512,384
train/paper/paper207.jpg,train,paper,0,AI/trashnet/data/dataset-resized/dataset-resized/paper/paper207.jpg,trashnet_train,e943a0022479a2ebc65e0c288fcdfc4cf1ea811ec69731becb49608eb01ba3c6,1da44d6e3532ba0b06a4b76d535bcfc0150555e719592d649e85540db045eb68,512,384
train/paper/paper21.jpg,train,paper,0,AI/trashnet/data/dataset-resized/dataset-resized/paper/paper21.jpg,trashnet_train,56fc6e2de1258e237efe35e1f7823d3b467eface0bcb176ed44dc8478414ad5a,062ca2bea258ca812b11f968e29867fb1f5d5edd97fd0fe2d4f3bddaa6eb1449,512,384
train/paper/paper210.jpg,train,paper,0,AI/trashnet/data/dataset-resized/dataset-resized/paper/paper210.jpg,trashnet_train,ed89314fe3902a917ca66fe0188bf80b7056394527b435679e727f51c79cafd1,d545444741ce20deed109b9417c339432cfd580801a2be30827f3771d02f212a,512,384
train/paper/paper212.jpg,train,paper,0,AI/trashnet/data/dataset-resized/dataset-resized/paper/paper212.jpg,trashnet_train,bb5a06e8ba6e8643563ff9cce292ce0b957bc5a7fec50629439e062fafc99193,684e5d4c993ac69e85905f3a5010ac248b28f8208e0857e11c94ce50a27b305c,512,384
train/paper/paper213.jpg,train,paper,0,AI/trashnet/data/dataset-resized/dataset-resized/paper/paper213.jpg,trashnet_train,32036f52a8b6d1cbd055a120bc234bbdfdf72eec4a51128ec344f11f3dfe5dd2,bb9dbda2c8526f9ac9701fb10c822c60ac470720712289dc1a049d06ec25f63c,512,384
train/paper/paper214.jpg,train,paper,0,AI/trashnet/data/dataset-resized/dataset-resized/paper/paper214.jpg,trashnet_train,2f3f3552a8d8fa4e80648fa19af5c83e21f0c0c20b013545ebfd1f8cd833c8f6,cd0c300224575633cdd40cf1babcb114ea85251e60900752ae1807cda972923b,512,384
train/paper/paper215.jpg,train,paper,0,AI/trashnet/data/dataset-resized/dataset-resized/paper/paper215.jpg,trashnet_train,94ba3358c23a90b1cb1938887814d6c417a0a65414328e7766fc9ca2bf3e86c5,75a246268db18b6b48c24c299df22aeaad7d967631879d9d61ede3acd8335068,512,384
train/paper/paper216.jpg,train,paper,0,AI/trashnet/data/dataset-resized/dataset-resized/paper/paper216.jpg,trashnet_train,f41596f2745a00199ab19edaf7bacd510030394f7f34f54878559d73c59f3ee2,da2f2413a9218a92e23c807d2b222eac4c6a5708bb50c884028612b881036ef3,512,384
train/paper/paper217.jpg,train,paper,0,AI/trashnet/data/dataset-resized/dataset-resized/paper/paper217.jpg,trashnet_train,6aaeb6a4d2cde578780778e601db7672976b48e31ba0de80fc927ca20ab5184d,625bb593556af49ed31fdd58507aaa51fcca3caa586eac6f431f8067235e4199,512,384
